claim_id,employee_id,department,date,category,amount,approver_id,status
EXP-005218,E0696,Operations,2025-12-27,Meals,61.97,E0925,Paid
EXP-005479,E0721,Operations,2025-12-27,Supplies,165.29,E0914,Paid
EXP-005483,E0721,Operations,2025-12-27,Meals,163.16,E0914,Paid
EXP-005647,E0735,Operations,2025-12-27,Accommodation,97.44,E0915,Paid
EXP-006332,E0793,Operations,2025-12-27,Meals,16.12,E0899,Paid
EXP-006468,E0802,Operations,2025-12-27,Client entertainment,175.43,E0923,Paid
EXP-007327,E0876,Operations,2025-12-27,Supplies,642.64,E0911,Paid
EXP-007529,E0890,Operations,2025-12-27,Training,170.1,E0901,Paid
EXP-007756,E0909,Operations,2025-12-27,Supplies,41.52,E0922,Paid
EXP-007780,E0911,Operations,2025-12-27,Client entertainment,277.8,E0922,Paid
EXP-008186,E0942,Sales,2025-12-27,Client entertainment,106.71,E1075,Paid
EXP-008312,E0951,Sales,2025-12-27,Supplies,78.45,E0984,Paid
EXP-008635,E0977,Sales,2025-12-27,Accommodation,392.39,E0995,Paid
EXP-008909,E0998,Sales,2025-12-27,Supplies,120.98,E1081,Paid
EXP-009275,E1030,Sales,2025-12-27,Meals,161.04,E0977,Paid
EXP-009574,E1055,Sales,2025-12-27,Travel,284.53,E1098,Paid
EXP-009749,E1067,Sales,2025-12-27,Accommodation,938.23,E0955,Paid
EXP-009853,E1076,Sales,2025-12-27,Supplies,47.07,E1047,Paid
EXP-010441,E1141,Facilities,2025-12-27,Meals,49.9,E1121,Paid
EXP-010559,E1163,Facilities,2025-12-27,Supplies,172.59,E1121,Paid
EXP-000758,E0139,Finance,2025-12-28,Supplies,50.84,E0209,Paid
EXP-000973,E0180,Finance,2025-12-28,Training,265.26,E0208,Paid
EXP-000982,E0181,Finance,2025-12-28,Travel,141.05,E0198,Paid
EXP-001168,E0215,Procurement,2025-12-28,Supplies,168.96,E0268,Paid
EXP-001522,E0281,Procurement,2025-12-28,Client entertainment,42.16,E0268,Paid
EXP-001533,E0282,Procurement,2025-12-28,Client entertainment,133.7,E0269,Paid
EXP-001752,E0322,Human Resources,2025-12-28,Meals,97.14,E0347,Paid
EXP-001902,E0350,Human Resources,2025-12-28,Meals,234.19,E0348,Paid
EXP-002690,E0485,Operations,2025-12-28,Training,126.91,E0903,Paid
EXP-002763,E0489,Operations,2025-12-28,Meals,232.84,E0930,Paid
EXP-003697,E0564,Operations,2025-12-28,Training,584.21,E0913,Paid
EXP-004008,E0591,Operations,2025-12-28,Client entertainment,94.19,E0908,Paid
EXP-004110,E0602,Operations,2025-12-28,Training,85.95,E0919,Paid
EXP-004217,E0613,Operations,2025-12-28,Meals,825.02,E0929,Paid
EXP-005080,E0684,Operations,2025-12-28,Travel,71.54,E0930,Paid
EXP-005522,E0724,Operations,2025-12-28,Accommodation,12.9,E0925,Paid
EXP-006030,E0768,Operations,2025-12-28,Travel,105.82,E0912,Paid
EXP-006712,E0825,Operations,2025-12-28,Client entertainment,135.63,E0905,Paid
EXP-006831,E0833,Operations,2025-12-28,Client entertainment,400.61,E0925,Paid
EXP-007909,E0921,Operations,2025-12-28,Accommodation,84.94,E0916,Paid
EXP-007942,E0923,Operations,2025-12-28,Accommodation,632.62,E0914,Paid
EXP-008062,E0931,Operations,2025-12-28,Travel,32.15,E0929,Paid
EXP-008884,E0996,Sales,2025-12-28,Supplies,155.13,E1083,Paid
EXP-008956,E1003,Sales,2025-12-28,Accommodation,171.31,E1102,Paid
EXP-009014,E1007,Sales,2025-12-28,Supplies,289.44,E1022,Paid
EXP-009235,E1025,Sales,2025-12-28,Accommodation,105.41,E0983,Paid
EXP-009451,E1043,Sales,2025-12-28,Training,165.01,E1099,Paid
EXP-009544,E1052,Sales,2025-12-28,Travel,62.79,E0987,Paid
EXP-010423,E1137,Facilities,2025-12-28,Supplies,88.41,E1121,Paid
EXP-010588,E1167,Facilities,2025-12-28,Supplies,126.17,E1121,Paid
EXP-010878,E1033,Sales,2025-12-28,Client entertainment,917.18,E1044,Paid
EXP-000074,E0017,Finance,2025-12-29,Supplies,119.06,E0191,Paid
EXP-000322,E0060,Finance,2025-12-29,Meals,78.34,E0190,Paid
EXP-000556,E0103,Finance,2025-12-29,Meals,433.68,E0192,Paid
EXP-002080,E0381,IT,2025-12-29,Training,32.74,E0379,Paid
EXP-002100,E0383,IT,2025-12-29,Supplies,81.0,E0379,Paid
EXP-003564,E0555,Operations,2025-12-29,Accommodation,56.4,E0934,Paid
EXP-004125,E0603,Operations,2025-12-29,Supplies,79.31,E0904,Paid
EXP-006162,E0779,Operations,2025-12-29,Meals,85.26,E0916,Paid
EXP-006284,E0789,Operations,2025-12-29,Training,79.42,E0897,Paid
EXP-006299,E0791,Operations,2025-12-29,Training,161.2,E0910,Paid
EXP-007584,E0895,Operations,2025-12-29,Accommodation,128.88,E0900,Paid
EXP-007657,E0902,Operations,2025-12-29,Meals,44.8,E0001,Paid
EXP-008030,E0928,Operations,2025-12-29,Meals,126.17,E0929,Paid
EXP-008646,E0978,Sales,2025-12-29,Training,250.54,E1024,Paid
EXP-009668,E1061,Sales,2025-12-29,Travel,203.45,E1035,Paid
EXP-009758,E1068,Sales,2025-12-29,Meals,67.38,E1071,Paid
EXP-010207,E1104,Sales,2025-12-29,Meals,62.12,E1056,Paid
EXP-000188,E0038,Finance,2025-12-30,Meals,235.59,E0208,Paid
EXP-001544,E0284,Procurement,2025-12-30,Supplies,932.16,E0272,Paid
EXP-001778,E0326,Human Resources,2025-12-30,Client entertainment,116.97,E0339,Paid
EXP-002063,E0379,IT,2025-12-30,Training,147.81,E0001,Paid
EXP-002429,E0446,IT,2025-12-30,Training,137.93,E0379,Paid
EXP-002573,E0473,IT,2025-12-30,Client entertainment,276.74,E0379,Paid
EXP-002605,E0479,Operations,2025-12-30,Meals,158.3,E0925,Paid
EXP-003266,E0530,Operations,2025-12-30,Travel,369.37,E0919,Paid
EXP-003701,E0564,Operations,2025-12-30,Training,190.73,E0913,Paid
EXP-004694,E0650,Operations,2025-12-30,Training,46.94,E0925,Paid
EXP-004721,E0653,Operations,2025-12-30,Accommodation,60.6,E0936,Paid
EXP-005774,E0746,Operations,2025-12-30,Travel,355.01,E0930,Paid
EXP-006050,E0770,Operations,2025-12-30,Client entertainment,499.79,E0912,Paid
EXP-006344,E0796,Operations,2025-12-30,Supplies,160.37,E0937,Paid
EXP-008687,E0981,Sales,2025-12-30,Accommodation,95.67,E0992,Paid
EXP-008740,E0984,Sales,2025-12-30,Meals,84.59,E1104,Paid
EXP-009156,E1021,Sales,2025-12-30,Accommodation,210.41,E1010,Paid
EXP-009378,E1037,Sales,2025-12-30,Client entertainment,395.06,E0993,Paid
EXP-010149,E1099,Sales,2025-12-30,Accommodation,249.09,E1097,Paid
EXP-010787,E1201,Facilities,2025-12-30,Meals,213.51,E1121,Paid
EXP-000143,E0031,Finance,2025-12-31,Travel,318.87,E0201,Paid
EXP-000593,E0109,Finance,2025-12-31,Meals,72.22,E0197,Paid
EXP-000661,E0120,Finance,2025-12-31,Training,60.05,E0203,Paid
EXP-001075,E0194,Finance,2025-12-31,Travel,294.04,E0200,Paid
EXP-001310,E0244,Procurement,2025-12-31,Travel,14.53,E0268,Paid
EXP-001569,E0287,Procurement,2025-12-31,Training,33.53,E0277,Paid
EXP-001651,E0304,Human Resources,2025-12-31,Training,159.46,E0341,Paid
EXP-001941,E0356,Human Resources,2025-12-31,Accommodation,30.14,E0341,Paid
EXP-002147,E0393,IT,2025-12-31,Client entertainment,164.27,E0379,Paid
EXP-002534,E0466,IT,2025-12-31,Travel,137.38,E0379,Paid
EXP-002591,E0477,Operations,2025-12-31,Supplies,33.26,E0906,Paid
EXP-003576,E0556,Operations,2025-12-31,Client entertainment,51.5,E0909,Paid
EXP-003737,E0567,Operations,2025-12-31,Accommodation,94.18,E0905,Paid
EXP-004600,E0642,Operations,2025-12-31,Meals,170.37,E0901,Paid
EXP-004947,E0674,Operations,2025-12-31,Meals,51.18,E0928,Paid
EXP-005112,E0688,Operations,2025-12-31,Client entertainment,207.59,E0916,Paid
EXP-005155,E0691,Operations,2025-12-31,Travel,145.7,E0930,Paid
EXP-005620,E0733,Operations,2025-12-31,Travel,205.83,E0919,Paid
EXP-005630,E0734,Operations,2025-12-31,Meals,51.73,E0921,Paid
EXP-005842,E0754,Operations,2025-12-31,Supplies,104.51,E0924,Paid
EXP-006190,E0783,Operations,2025-12-31,Training,139.95,E0918,Paid
EXP-006511,E0807,Operations,2025-12-31,Travel,47.43,E0907,Paid
EXP-006880,E0837,Operations,2025-12-31,Supplies,57.19,E0936,Paid
EXP-007495,E0887,Operations,2025-12-31,Supplies,48.47,E0926,Paid
EXP-007578,E0894,Operations,2025-12-31,Accommodation,89.86,E0908,Paid
EXP-008150,E0939,Sales,2025-12-31,Travel,87.15,E1055,Paid
EXP-008408,E0959,Sales,2025-12-31,Supplies,501.33,E1052,Paid
EXP-008789,E0988,Sales,2025-12-31,Travel,56.03,E1030,Paid
EXP-009585,E1056,Sales,2025-12-31,Supplies,108.07,E1074,Paid
EXP-009805,E1072,Sales,2025-12-31,Supplies,74.38,E0973,Paid
EXP-000198,E0039,Finance,2026-01-01,Meals,59.66,E0190,Paid
EXP-000317,E0060,Finance,2026-01-01,Travel,38.44,E0190,Paid
EXP-000937,E0174,Finance,2026-01-01,Meals,93.48,E0201,Paid
EXP-000950,E0176,Finance,2026-01-01,Accommodation,244.91,E0193,Paid
EXP-001446,E0269,Procurement,2026-01-01,Accommodation,252.13,E0278,Paid
EXP-001466,E0271,Procurement,2026-01-01,Accommodation,98.18,E0267,Paid
EXP-002395,E0441,IT,2026-01-01,Travel,56.74,E0379,Paid
EXP-003608,E0558,Operations,2026-01-01,Travel,101.71,E0906,Paid
EXP-004402,E0626,Operations,2026-01-01,Travel,31.96,E0910,Paid
EXP-004613,E0643,Operations,2026-01-01,Accommodation,270.15,E0921,Paid
EXP-004775,E0659,Operations,2026-01-01,Supplies,128.26,E0928,Paid
EXP-004900,E0670,Operations,2026-01-01,Travel,50.09,E0913,Paid
EXP-005634,E0734,Operations,2026-01-01,Supplies,175.85,E0921,Paid
EXP-005635,E0734,Operations,2026-01-01,Training,619.59,E0921,Paid
EXP-005887,E0757,Operations,2026-01-01,Meals,158.9,E0898,Paid
EXP-005940,E0761,Operations,2026-01-01,Training,319.85,E0907,Paid
EXP-006463,E0802,Operations,2026-01-01,Accommodation,20.33,E0923,Paid
EXP-007477,E0886,Operations,2026-01-01,Supplies,317.14,E0914,Paid
EXP-007802,E0912,Operations,2026-01-01,Travel,180.0,E0900,Paid
EXP-008125,E0937,Operations,2026-01-01,Client entertainment,99.12,E0910,Paid
EXP-008320,E0951,Sales,2026-01-01,Client entertainment,276.09,E0984,Paid
EXP-009324,E1033,Sales,2026-01-01,Accommodation,256.1,E1044,Paid
EXP-009777,E1070,Sales,2026-01-01,Accommodation,118.75,E1009,Paid
EXP-010010,E1090,Sales,2026-01-01,Supplies,52.0,E0999,Paid
EXP-010322,E1115,Legal,2026-01-01,Meals,151.4,E1113,Paid
EXP-010609,E1172,Facilities,2026-01-01,Travel,53.09,E1121,Paid
EXP-000350,E0066,Finance,2026-01-02,Travel,83.5,E0194,Paid
EXP-001907,E0351,Human Resources,2026-01-02,Client entertainment,33.09,E0346,Paid
EXP-001984,E0365,Human Resources,2026-01-02,Training,186.37,E0341,Paid
EXP-002215,E0406,IT,2026-01-02,Meals,93.78,E0379,Paid
EXP-002345,E0429,IT,2026-01-02,Meals,257.68,E0379,Paid
EXP-002580,E0475,IT,2026-01-02,Meals,165.12,E0379,Paid
EXP-002965,E0506,Operations,2026-01-02,Client entertainment,20.17,E0899,Paid
EXP-003087,E0517,Operations,2026-01-02,Client entertainment,135.11,E0905,Paid
EXP-003211,E0526,Operations,2026-01-02,Supplies,24.31,E0914,Paid
EXP-003233,E0527,Operations,2026-01-02,Training,40.2,E0916,Paid
EXP-003315,E0536,Operations,2026-01-02,Training,100.33,E0910,Paid
EXP-003342,E0538,Operations,2026-01-02,Travel,73.98,E0919,Paid
EXP-004818,E0663,Operations,2026-01-02,Client entertainment,38.09,E0922,Paid
EXP-005309,E0703,Operations,2026-01-02,Travel,22.24,E0900,Paid
EXP-005524,E0724,Operations,2026-01-02,Travel,100.84,E0925,Paid
EXP-005817,E0751,Operations,2026-01-02,Travel,39.57,E0912,Paid
EXP-005867,E0755,Operations,2026-01-02,Meals,146.61,E0901,Paid
EXP-006237,E0786,Operations,2026-01-02,Accommodation,118.44,E0901,Paid
EXP-007082,E0853,Operations,2026-01-02,Supplies,163.22,E0930,Paid
EXP-007195,E0862,Operations,2026-01-02,Client entertainment,290.32,E0924,Paid
EXP-007228,E0866,Operations,2026-01-02,Accommodation,31.67,E0921,Paid
EXP-007312,E0874,Operations,2026-01-02,Supplies,371.21,E0908,Paid
EXP-007561,E0892,Operations,2026-01-02,Client entertainment,116.99,E0899,Paid
EXP-007651,E0901,Operations,2026-01-02,Supplies,109.08,E0934,Paid
EXP-008406,E0958,Sales,2026-01-02,Meals,30.3,E1057,Paid
EXP-008469,E0964,Sales,2026-01-02,Travel,220.36,E1105,Paid
EXP-008624,E0976,Sales,2026-01-02,Client entertainment,23.02,E1026,Paid
EXP-008671,E0979,Sales,2026-01-02,Travel,73.61,E0960,Paid
EXP-009046,E1009,Sales,2026-01-02,Accommodation,31.71,E1040,Paid
EXP-009884,E1078,Sales,2026-01-02,Training,112.6,E1102,Paid
EXP-010491,E1152,Facilities,2026-01-02,Travel,294.86,E1121,Paid
EXP-010757,E1196,Facilities,2026-01-02,Training,104.19,E1121,Paid
EXP-000079,E0017,Finance,2026-01-03,Meals,102.85,E0191,Paid
EXP-000328,E0062,Finance,2026-01-03,Training,111.14,E0202,Paid
EXP-000369,E0068,Finance,2026-01-03,Supplies,169.47,E0201,Paid
EXP-000699,E0126,Finance,2026-01-03,Client entertainment,508.17,E0205,Paid
EXP-000969,E0179,Finance,2026-01-03,Accommodation,215.18,E0199,Paid
EXP-001223,E0228,Procurement,2026-01-03,Client entertainment,23.11,E0271,Paid
EXP-001748,E0322,Human Resources,2026-01-03,Travel,104.55,E0347,Paid
EXP-001833,E0336,Human Resources,2026-01-03,Supplies,154.39,E0378,Paid
EXP-002513,E0462,IT,2026-01-03,Client entertainment,611.52,E0379,Paid
EXP-002894,E0499,Operations,2026-01-03,Accommodation,85.5,E0900,Paid
EXP-002925,E0502,Operations,2026-01-03,Training,85.08,E0901,Paid
EXP-003256,E0529,Operations,2026-01-03,Client entertainment,73.66,E0913,Paid
EXP-003708,E0565,Operations,2026-01-03,Accommodation,51.38,E0917,Paid
EXP-003788,E0573,Operations,2026-01-03,Training,29.43,E0915,Paid
EXP-004679,E0649,Operations,2026-01-03,Accommodation,24.98,E0901,Paid
EXP-005323,E0705,Operations,2026-01-03,Training,48.57,E0936,Paid
EXP-005452,E0719,Operations,2026-01-03,Training,51.97,E0914,Paid
EXP-005828,E0753,Operations,2026-01-03,Training,73.54,E0932,Paid
EXP-005888,E0757,Operations,2026-01-03,Client entertainment,21.36,E0898,Paid
EXP-005921,E0760,Operations,2026-01-03,Travel,61.94,E0899,Paid
EXP-005930,E0761,Operations,2026-01-03,Meals,120.31,E0907,Paid
EXP-006330,E0793,Operations,2026-01-03,Accommodation,57.48,E0899,Paid
EXP-007056,E0851,Operations,2026-01-03,Travel,49.54,E0932,Paid
EXP-007359,E0878,Operations,2026-01-03,Meals,92.4,E0923,Paid
EXP-008822,E0991,Sales,2026-01-03,Supplies,54.72,E0958,Paid
EXP-009113,E1017,Sales,2026-01-03,Accommodation,171.84,E1065,Paid
EXP-009639,E1059,Sales,2026-01-03,Client entertainment,810.45,E1011,Paid
EXP-010374,E1123,Facilities,2026-01-03,Client entertainment,428.78,E1121,Paid
EXP-010499,E1153,Facilities,2026-01-03,Supplies,100.33,E1121,Paid
EXP-010955,E0641,Operations,2026-01-03,Supplies,500.0,E0912,Paid
EXP-010963,E0641,Operations,2026-01-03,Supplies,300.0,E0912,Paid
EXP-000420,E0078,Finance,2026-01-04,Meals,158.39,E0205,Paid
EXP-000555,E0103,Finance,2026-01-04,Training,320.13,E0192,Paid
EXP-001824,E0334,Human Resources,2026-01-04,Travel,23.27,E0373,Paid
EXP-001844,E0338,Human Resources,2026-01-04,Accommodation,184.28,E0339,Paid
EXP-001997,E0367,Human Resources,2026-01-04,Accommodation,71.35,E0343,Paid
EXP-002160,E0395,IT,2026-01-04,Training,48.56,E0379,Paid
EXP-002275,E0416,IT,2026-01-04,Meals,164.31,E0379,Paid
EXP-002546,E0469,IT,2026-01-04,Accommodation,151.48,E0379,Paid
EXP-002616,E0479,Operations,2026-01-04,Training,385.37,E0925,Paid
EXP-002669,E0483,Operations,2026-01-04,Travel,17.94,E0919,Paid
EXP-002701,E0485,Operations,2026-01-04,Supplies,24.29,E0903,Paid
EXP-002934,E0502,Operations,2026-01-04,Meals,152.26,E0901,Paid
EXP-002989,E0508,Operations,2026-01-04,Accommodation,58.57,E0929,Paid
EXP-003261,E0530,Operations,2026-01-04,Meals,115.72,E0919,Paid
EXP-003327,E0537,Operations,2026-01-04,Training,92.03,E0914,Paid
EXP-003802,E0573,Operations,2026-01-04,Accommodation,591.52,E0915,Paid
EXP-004383,E0625,Operations,2026-01-04,Training,77.45,E0926,Paid
EXP-004690,E0650,Operations,2026-01-04,Meals,315.88,E0925,Paid
EXP-005342,E0706,Operations,2026-01-04,Training,176.75,E0918,Paid
EXP-005821,E0751,Operations,2026-01-04,Accommodation,94.75,E0912,Paid
EXP-005853,E0754,Operations,2026-01-04,Accommodation,135.86,E0924,Paid
EXP-006542,E0809,Operations,2026-01-04,Travel,106.44,E0920,Paid
EXP-006580,E0813,Operations,2026-01-04,Training,29.55,E0901,Paid
EXP-006743,E0827,Operations,2026-01-04,Travel,73.04,E0915,Paid
EXP-006871,E0837,Operations,2026-01-04,Travel,76.43,E0936,Paid
EXP-006940,E0841,Operations,2026-01-04,Client entertainment,208.07,E0919,Paid
EXP-007007,E0846,Operations,2026-01-04,Accommodation,268.39,E0938,Paid
EXP-007429,E0883,Operations,2026-01-04,Client entertainment,65.35,E0898,Paid
EXP-007771,E0910,Operations,2026-01-04,Training,15.25,E0917,Paid
EXP-007832,E0914,Operations,2026-01-04,Client entertainment,143.35,E0001,Paid
EXP-007834,E0914,Operations,2026-01-04,Client entertainment,15.99,E0001,Paid
EXP-007903,E0920,Operations,2026-01-04,Supplies,19.62,E0914,Paid
EXP-008034,E0929,Operations,2026-01-04,Client entertainment,106.59,E0911,Paid
EXP-008112,E0935,Operations,2026-01-04,Client entertainment,336.49,E0900,Paid
EXP-008617,E0975,Sales,2026-01-04,Travel,27.67,E1046,Paid
EXP-010079,E1095,Sales,2026-01-04,Travel,182.38,E0966,Paid
EXP-010564,E1164,Facilities,2026-01-04,Meals,31.16,E1121,Paid
EXP-000018,E0006,Finance,2026-01-05,Client entertainment,64.93,E0207,Paid
EXP-000308,E0058,Finance,2026-01-05,Accommodation,105.76,E0207,Paid
EXP-000367,E0068,Finance,2026-01-05,Training,120.88,E0201,Paid
EXP-000683,E0124,Finance,2026-01-05,Client entertainment,88.65,E0195,Paid
EXP-001788,E0327,Human Resources,2026-01-05,Meals,364.51,E0377,Paid
EXP-002124,E0390,IT,2026-01-05,Client entertainment,69.45,E0379,Paid
EXP-002440,E0448,IT,2026-01-05,Client entertainment,442.51,E0379,Paid
EXP-002575,E0474,IT,2026-01-05,Travel,129.74,E0379,Paid
EXP-002895,E0499,Operations,2026-01-05,Accommodation,18.69,E0900,Paid
EXP-003022,E0511,Operations,2026-01-05,Training,233.05,E0898,Paid
EXP-003121,E0520,Operations,2026-01-05,Travel,31.83,E0907,Paid
EXP-003777,E0571,Operations,2026-01-05,Supplies,48.62,E0906,Paid
EXP-004276,E0617,Operations,2026-01-05,Supplies,462.31,E0933,Paid
EXP-005055,E0683,Operations,2026-01-05,Travel,104.28,E0910,Paid
EXP-005305,E0703,Operations,2026-01-05,Meals,311.27,E0900,Paid
EXP-006187,E0783,Operations,2026-01-05,Training,167.24,E0918,Paid
EXP-006322,E0792,Operations,2026-01-05,Training,363.13,E0916,Paid
EXP-006811,E0832,Operations,2026-01-05,Travel,224.33,E0904,Paid
EXP-008418,E0960,Sales,2026-01-05,Supplies,487.99,E1093,Paid
EXP-008975,E1004,Sales,2026-01-05,Accommodation,150.73,E0946,Paid
EXP-009243,E1027,Sales,2026-01-05,Training,124.21,E0988,Paid
EXP-009594,E1056,Sales,2026-01-05,Meals,71.78,E1074,Paid
EXP-009667,E1061,Sales,2026-01-05,Accommodation,98.84,E1035,Paid
EXP-009886,E1079,Sales,2026-01-05,Accommodation,160.68,E0958,Paid
EXP-010075,E1094,Sales,2026-01-05,Accommodation,168.72,E0945,Paid
EXP-010296,E1110,Legal,2026-01-05,Client entertainment,112.26,E1117,Paid
EXP-000954,E0176,Finance,2026-01-06,Training,175.99,E0193,Paid
EXP-002538,E0467,IT,2026-01-06,Client entertainment,249.6,E0379,Paid
EXP-004440,E0628,Operations,2026-01-06,Training,294.69,E0912,Paid
EXP-004509,E0635,Operations,2026-01-06,Supplies,14.81,E0928,Paid
EXP-004687,E0650,Operations,2026-01-06,Meals,43.92,E0925,Paid
EXP-005292,E0702,Operations,2026-01-06,Training,5.17,E0897,Paid
EXP-005349,E0708,Operations,2026-01-06,Meals,169.93,E0907,Paid
EXP-005682,E0738,Operations,2026-01-06,Meals,3313.68,E0903,Paid
EXP-005942,E0761,Operations,2026-01-06,Accommodation,60.32,E0907,Paid
EXP-005948,E0762,Operations,2026-01-06,Meals,39.59,E0912,Paid
EXP-006133,E0776,Operations,2026-01-06,Accommodation,60.27,E0926,Paid
EXP-006225,E0785,Operations,2026-01-06,Travel,143.91,E0924,Paid
EXP-006554,E0811,Operations,2026-01-06,Meals,38.12,E0926,Paid
EXP-006660,E0819,Operations,2026-01-06,Supplies,50.23,E0929,Paid
EXP-006718,E0826,Operations,2026-01-06,Accommodation,83.45,E0934,Paid
EXP-006820,E0833,Operations,2026-01-06,Accommodation,38.81,E0925,Paid
EXP-007144,E0859,Operations,2026-01-06,Training,120.33,E0919,Paid
EXP-007272,E0870,Operations,2026-01-06,Client entertainment,90.5,E0936,Paid
EXP-007274,E0870,Operations,2026-01-06,Meals,169.1,E0936,Paid
EXP-007872,E0917,Operations,2026-01-06,Client entertainment,64.6,E0903,Paid
EXP-008529,E0969,Sales,2026-01-06,Accommodation,740.83,E1033,Paid
EXP-008689,E0981,Sales,2026-01-06,Travel,2046.53,E0992,Paid
EXP-008821,E0991,Sales,2026-01-06,Supplies,114.59,E0958,Paid
EXP-009140,E1019,Sales,2026-01-06,Meals,67.64,E0984,Paid
EXP-009763,E1068,Sales,2026-01-06,Meals,171.22,E1071,Paid
EXP-010174,E1101,Sales,2026-01-06,Accommodation,593.94,E1039,Paid
EXP-010648,E1177,Facilities,2026-01-06,Travel,40.33,E1121,Paid
EXP-000297,E0056,Finance,2026-01-07,Travel,360.2,E0210,Paid
EXP-000411,E0077,Finance,2026-01-07,Travel,41.33,E0202,Paid
EXP-000649,E0119,Finance,2026-01-07,Client entertainment,33.3,E0210,Paid
EXP-000831,E0158,Finance,2026-01-07,Client entertainment,49.25,E0202,Paid
EXP-000918,E0172,Finance,2026-01-07,Meals,84.0,E0208,Paid
EXP-001343,E0250,Procurement,2026-01-07,Meals,144.54,E0279,Paid
EXP-001357,E0252,Procurement,2026-01-07,Training,66.9,E0280,Paid
EXP-001558,E0285,Procurement,2026-01-07,Training,46.0,E0277,Paid
EXP-001983,E0365,Human Resources,2026-01-07,Training,70.94,E0341,Paid
EXP-002282,E0417,IT,2026-01-07,Meals,34.17,E0379,Paid
EXP-002597,E0477,Operations,2026-01-07,Meals,125.91,E0906,Paid
EXP-002600,E0477,Operations,2026-01-07,Travel,133.83,E0906,Paid
EXP-002634,E0480,Operations,2026-01-07,Meals,191.08,E0903,Paid
EXP-002698,E0485,Operations,2026-01-07,Travel,44.94,E0903,Paid
EXP-003466,E0546,Operations,2026-01-07,Training,137.87,E0933,Paid
EXP-003561,E0555,Operations,2026-01-07,Training,53.64,E0934,Paid
EXP-004256,E0615,Operations,2026-01-07,Travel,102.38,E0937,Paid
EXP-004465,E0631,Operations,2026-01-07,Travel,45.55,E0917,Paid
EXP-005207,E0696,Operations,2026-01-07,Meals,44.72,E0925,Paid
EXP-006051,E0770,Operations,2026-01-07,Meals,99.13,E0912,Paid
EXP-006555,E0811,Operations,2026-01-07,Meals,29.78,E0926,Paid
EXP-006951,E0842,Operations,2026-01-07,Client entertainment,229.27,E0909,Paid
EXP-007145,E0859,Operations,2026-01-07,Supplies,237.72,E0919,Paid
EXP-008235,E0945,Sales,2026-01-07,Supplies,62.09,E1064,Paid
EXP-008244,E0946,Sales,2026-01-07,Training,247.48,E0992,Paid
EXP-008467,E0963,Sales,2026-01-07,Supplies,34.08,E0952,Paid
EXP-009124,E1018,Sales,2026-01-07,Client entertainment,73.91,E1019,Paid
EXP-009273,E1030,Sales,2026-01-07,Travel,56.64,E0977,Paid
